Sex,Region,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1.0,1.0,719.6585354996593,42,6,134440.5204552762,1,1,0,172853.98309677496,1
0.9130604393077458,1.0,581.1730989132282,45,0,151775.00113684288,1,0,0,44902.4712606417,1
0.0,1.0,575.5606500599042,50,0,100051.41059912898,1,0,0,5571.702033932047,1
0.1880585664790756,0.0,425.3149838263276,52,3,0.0,1,1,0,156990.05202709095,1
0.42801935243964384,1.0,624.1854975802796,40,6,109126.06782309273,1,1,0,42326.890954077666,1
0.34171621657384266,0.34171621657384266,733.412743275072,41,2,148719.3944740439,1,1,0,19228.02179583067,1
0.0,1.0,618.858567732349,37,8,125667.43175458131,1,0,0,163054.86982470102,1
0.0,0.024139870601235902,708.7121261827365,34,3,0.0,1,0,0,121463.9943878246,1
1.0,1.0,532.2306607601571,49,3,136669.23322537806,1,1,1,172549.5973572383,1
0.39424051064102794,1.0,850.0,56,2,125488.32230718863,1,0,0,118696.93749216276,1
0.9628704940018097,1.0,847.4009345801267,45,4,127238.97992336971,1,1,0,192837.61367794595,1
0.5894708030932468,0.0,603.7375911957558,40,3,87055.99252130212,1,0,0,59105.63745484692,1
0.5288274406218582,0.47117255937814184,683.1530976248744,48,1,104029.44493734142,1,0,0,8933.634065543181,1
1.0,0.0,739.1278699281837,36,3,0.0,1,1,0,134406.50590079837,1
0.07209937013797296,2.0,621.4825822158009,45,4,0.0,1,0,0,36605.28004646127,1
1.0,0.8283781456016462,706.7648224994996,56,8,148662.7944042976,1,0,0,155384.92874197915,1
1.0,0.322978733363808,542.1544711426891,40,8,108036.55575333172,1,1,0,128127.49227426073,1
0.23725436365713726,0.0,670.478493815772,52,6,136243.27848062373,2,1,1,73506.27818159653,1
0.7373663876339264,1.0,636.7366387633926,44,4,96773.97795391045,1,1,1,20611.595525687488,1
0.504421039715213,1.5044210397152131,789.9738962738896,47,3,170541.89974798542,1,0,0,157801.4350068833,1
1.0,1.0,532.8213296336568,27,1,151911.59051955232,2,0,1,168577.22552265957,1
0.0,1.0,643.7810939115586,49,4,115397.89890711036,1,1,0,195436.1423378767,1
1.0,0.06779639582811259,752.2542396458907,36,6,128602.3397364544,1,0,0,44751.136539112136,1
0.0,0.0,597.8375508193592,37,5,0.0,2,0,0,55789.23526913459,1
0.19402987132904614,1.1940298713290463,689.365663830627,35,7,143884.04297634875,2,1,0,140592.06376625475,1
0.7105021348802804,1.0,684.2620939347323,43,4,132594.69501540618,1,1,0,6724.812254153377,1
0.6641257392833504,1.0,679.2205888362296,47,5,133201.09041719846,1,0,0,155324.24411088973,1
0.4265919010543934,0.8531838021087867,720.7426539805188,37,7,0.0,1,0,0,5116.544672094842,1
0.8891193557274428,1.0,469.5481806167218,48,5,102126.47307199593,1,1,0,183947.75355270162,1
1.0,1.0,732.7245481190569,41,1,117254.14471992297,1,1,0,121772.80558324986,1
0.47456800169035773,1.0508639966192845,586.1703598225124,56,6,125963.8371406802,1,1,0,141429.55513967128,1
1.0,0.0,627.6660858175334,51,1,0.0,1,0,1,8608.538464575657,1
0.883349701022104,2.0,592.2821712274306,46,2,217549.96925548065,1,0,0,75848.641049302,1
0.0,1.0,698.4260793504889,34,3,126419.34986383955,1,0,0,177629.47498874413,1
0.31325074048882195,0.0,598.8076218954338,47,4,0.0,1,1,0,170397.21069540887,1
1.0,0.0,634.0293291032766,43,2,171969.13054105683,1,1,0,111164.76197484942,1
0.0,0.44013250956938355,630.2882155933017,40,7,0.0,1,1,0,198141.97930363318,1
0.0,1.0,615.3698229033837,45,6,126508.377482182,1,0,0,164560.68588731065,1
0.8657272371067937,1.8657272371067937,571.4131848459225,42,3,94977.27979489796,1,1,0,123288.9522012486,1
0.27557765973068493,1.4488446805386301,638.179877674415,38,3,0.0,1,1,0,83176.81371647623,1
0.0,1.1923779895050015,676.0644759872326,45,7,155699.9883873342,2,1,0,133425.72486214375,1
1.0,0.7852554975916426,667.2627748795821,50,1,145171.97789159094,1,0,0,109694.89756020097,1
1.0,0.3559683908322365,633.9220574764605,42,8,137091.00846847234,1,0,0,142582.59046734334,1
1.0,0.0,780.3944834392789,43,9,101221.17319127415,1,1,1,164439.93098402757,1
1.0,0.8239107120561461,705.111268238399,33,1,141917.03646484754,1,0,0,65445.201364943,1
0.25666708643434333,1.7433329135656566,686.6133719519596,50,1,136130.3662247793,1,0,0,144343.36272457195,1
0.7479301131498285,0.504139773700343,596.487580678899,57,7,0.0,1,0,1,13111.929787570516,1
0.0,2.0,616.5624638424506,40,5,0.0,1,1,0,12497.083268456849,1
0.6141405531638909,1.0,638.2079585492725,45,1,121724.20936363735,1,0,0,86649.64718001144,1
0.017922621364369173,1.9641547572712617,539.4338097091495,67,8,0.0,2,0,0,110452.27319074803,1
0.3910922441482205,1.0,658.2428407525988,58,3,148392.69690353386,1,1,0,47507.34161606159,1
0.0799824827967548,1.0,525.9589139333988,52,5,116456.64290662199,2,0,0,54093.90451990066,1
1.0,1.089825752572084,673.3290608662517,48,1,146007.87596038956,1,0,0,109249.87114776793,1
0.4092462786469352,0.8184925572938704,719.1678349217758,54,3,0.0,1,0,0,166569.72453114888,1
1.0,1.0,556.6280037235163,47,4,116127.69657312465,2,1,0,56505.081797187,1
1.0,0.581241009517345,687.351510401086,53,5,120283.87453258324,1,1,0,34623.13650643339,1
0.0,1.5681563076879703,727.9759716920864,26,2,122642.41310917889,1,1,0,128125.34053576096,1
0.05393258284087121,0.05393258284087121,605.9280896776081,47,5,120626.20712508762,1,1,0,30831.271545375912,1
0.48345348961073775,0.48345348961073775,720.3468258922952,47,2,121505.43527390918,1,0,0,5402.539951647402,1
1.0,0.4952605246196483,518.6587577726146,47,6,137518.96395553113,1,1,0,195507.46388035198,1
0.8504506814430555,0.0,680.2990986371138,28,9,0.0,2,1,0,154730.1332739147,1
0.10383938611092758,0.0,664.3769636833345,51,2,0.0,1,1,0,116148.71373720856,1
1.0,0.0,607.9106877350127,58,3,131704.0323994126,3,0,0,66338.15071589875,1
1.0,2.0,665.6370168736853,51,1,187702.25966159912,1,0,0,111836.21805093085,1
1.0,0.6097081955367598,663.4873737598308,49,7,138686.78909712093,1,0,0,132646.90556929947,1
1.0,1.1964826524029186,733.7095265885432,51,6,148492.40208872326,1,0,0,147375.32638511737,1
0.7485698478125365,0.5028603043749269,615.3541244768787,39,8,0.0,1,0,0,151958.27360370517,1
0.8264278558485603,1.0,569.8678607207572,32,2,99987.73491536605,1,0,0,5113.543168873756,1
1.0,0.0,710.7841909833019,49,2,168077.6150035301,1,0,0,140765.25376478338,1
1.0,0.2907650736963292,495.0234740958215,48,5,0.0,1,1,0,160428.82469620495,1
0.7695051626484791,0.0,607.5777927171583,43,4,113167.58995402363,1,0,0,191147.23276023005,1
0.672433706077874,0.327566293922126,639.1014968043684,48,5,112758.1923545368,2,0,0,173471.63518666357,1
0.7901071576950028,1.0,673.6283583002103,48,2,143793.2132647978,1,1,0,108134.82567821792,1
0.49187595946082374,0.5081240405391763,682.0044335271102,39,5,119111.16065365162,2,0,0,150535.96777367804,1
0.019610532474253595,1.0,549.5293472206179,51,5,120967.59921325436,1,1,0,41715.67190591055,1
1.0,1.0,617.2157997775801,65,5,113469.71669666833,1,1,0,107629.49113358109,1
0.47684185018235836,0.9536837003647167,587.9652021935837,50,2,0.0,1,1,0,108130.65144372698,1
0.8986389283011033,1.0,656.906163592514,37,7,114705.39106544714,1,1,1,106455.47902514412,1
0.16439268432841414,1.6712146313431717,553.0831952761256,54,2,0.0,2,1,1,11832.031655638906,1
0.19589075393886834,0.19589075393886834,818.3287396848905,38,7,142674.16605990863,1,1,0,90681.86222358445,1
1.0,1.0,685.5127876763424,45,6,109417.33191984156,1,0,0,80556.96354953249,1
1.0,1.8728188107831132,721.1969792441573,49,1,110432.36839284429,1,1,0,124749.14363240168,1
0.6014407758558724,2.0,746.3409281899093,41,3,139987.36561192852,1,0,0,171866.12283748316,1
0.8298473588554831,1.0,535.9078590139085,48,7,128271.29097593058,1,0,0,149277.4651475976,1
1.0,0.0,624.9063360878494,47,5,46246.46214688471,2,0,1,68282.34497560373,1
0.7367538251694556,1.4735076503389113,558.6955103783097,46,4,118822.21951474871,1,1,0,81397.89598295999,1
1.0,0.8875272119484545,618.1369829729794,52,2,0.0,1,1,0,58800.61223565467,1
0.5885890682395345,1.177178136479069,678.9728564177931,36,3,128996.39535067248,2,0,0,8820.862194275229,1
1.0,2.0,768.5572883405359,40,4,0.0,1,0,0,28229.804925659355,1
0.8736298580529949,1.8736298580529949,696.7749796378687,47,2,127720.73350290305,2,1,0,149838.17895078205,1
0.0,0.0,718.4998494378463,51,7,79491.49591102217,2,1,0,32618.59426224151,1
0.0,0.23063864021426395,715.3753434552127,59,7,112568.9399295202,1,1,0,27561.71575241227,1
0.7728739363818531,0.2271260636181469,565.7502877335764,58,1,115391.47590582244,1,0,1,24195.492028960434,1
0.3389699261728214,1.0,688.817089859511,47,5,125937.60253104853,1,1,0,196464.32435964953,1
0.1430813954173139,1.0,679.734244192141,50,8,154500.75392388855,1,0,1,137297.16931435408,1
0.0,1.1421108147537602,776.0720853509171,44,8,101013.73321015743,1,0,0,88501.72808952256,1
1.0,0.6911391007635368,713.030383380148,37,3,116348.27140607292,1,0,0,190991.34989712882,1
1.0,1.0,580.8271935659393,38,4,115601.03505157604,2,1,0,118030.69114753009,1
0.0,0.0,561.8441503528479,28,5,0.0,1,1,1,55765.989600525165,1
0.4717563093908743,0.4717563093908743,661.394060795181,44,7,95712.25061224258,1,0,1,23803.79653237318,1
0.5041805273514609,2.0,679.3737302164553,40,3,79905.67582504977,1,1,0,165628.3111996448,1
0.7322379140922876,0.7322379140922876,665.4369364401213,50,1,75319.70062896814,1,1,0,42207.61381988506,1
1.0,1.0,833.4109192306697,46,5,127389.82267257832,1,1,0,192450.53744069728,1
0.6681806619579052,1.3363613239158103,668.0090839717475,58,1,0.0,1,1,1,177578.47891281112,1
0.0,0.2083757972028426,755.0378024545413,57,5,85307.43200715998,1,1,0,73983.70636247034,1
1.0,0.1155763940397283,589.0,58,1,0.0,1,0,0,126147.46765269467,1
0.14065333923366674,1.1406533392336669,687.0480935870477,47,7,142936.9109449445,1,0,0,187035.8702405375,1
1.0,0.7166319367020314,785.716631936702,36,2,122242.2612883485,1,0,0,34460.47113061823,1
0.0,0.0,534.5957408647788,38,4,0.0,1,0,0,55925.81448689845,1
0.40354862081368836,0.8070972416273767,665.0423003672776,48,6,0.0,1,1,0,28547.715273834707,1
1.0,0.0,688.9763394365951,43,7,56093.43592680826,1,0,0,91662.26807898971,1
0.4932299592822119,0.0,662.7195903423182,52,4,0.0,1,0,0,13425.58779327964,1
0.12654531119637724,1.8734546888036228,752.7774751877216,43,0,139575.936719134,1,0,0,171147.48455045084,1
1.0,0.5233795436894596,615.9909704174787,48,5,103896.18652623415,1,0,1,166046.05263090983,1
0.7636152989616567,0.0,549.7311696920935,57,5,0.0,1,0,1,194541.4823620747,1
0.7417356421128365,0.2582643578871635,668.0206672425445,45,2,148341.6104311162,1,1,0,45243.10756561859,1
1.0,0.0,609.4235850453919,44,5,0.0,2,1,0,41334.8613952408,1
0.0,0.015968061206328654,707.9361277551747,34,3,0.0,1,0,0,121460.59968018466,1
1.0,1.0,634.1383687602485,45,5,102655.7738217658,1,1,0,16186.16892476382,1
0.8413567713051986,0.8413567713051986,615.7221094174679,50,0,108592.01842441903,2,0,0,88425.09779059933,1
1.0,1.1703047868789085,754.7379534423536,42,9,0.0,1,0,0,14371.047223389118,1
0.2321390768741447,0.7678609231258553,602.7150720101779,35,8,109659.2125450338,1,1,0,127992.85774531229,1
0.9594908270586782,0.9594908270586782,749.5845001493959,54,3,161591.1030354156,1,1,0,8263.914598347399,1
1.0,1.0,598.496480460015,21,1,117332.11538667545,1,0,0,113866.39635140215,1
0.0,0.20307059292006213,672.5889520089077,35,4,94792.98710601662,1,0,0,197875.91080257154,1
1.0,1.1960961507695609,677.8917404569153,34,3,0.0,1,0,0,163294.67117810607,1
0.15425512167423683,0.30851024334847366,762.4096366726154,45,7,180092.04421434828,1,1,0,11837.953412242852,1
0.3462660507879305,0.692532101575861,725.1706521979294,46,7,0.0,2,1,0,194552.7431740226,1
0.6546211935154629,1.0,522.2008331286701,38,8,119373.97814360565,1,1,0,40396.22657153524,1
0.2906857051965166,0.0,639.8270296712215,50,4,0.0,1,1,0,149596.88457215825,1
0.5861823540883414,0.8276352918233172,755.7571235993888,54,1,52403.71050231006,1,1,0,83152.554993848,1
0.3572419681701362,0.0,717.2124026047674,32,5,0.0,1,1,0,134568.84662932996,1
1.0,1.0,575.8289588938121,45,0,124571.56719057288,1,1,1,40093.47264800192,1
0.6577344072102538,1.0,550.0803903351077,40,3,143495.82699105053,1,1,0,87823.16499873178,1
0.9161262614479879,0.16774747710402416,619.8063130723993,44,3,69421.93836205147,1,1,0,167923.857859908,1
0.007196021813985598,1.0,599.9640198909301,53,6,106257.8498577809,1,1,0,93603.07839914066,1
1.0,0.2543649072650218,638.7991323124905,38,2,147586.6275574339,1,1,0,95872.17962763536,1
0.07234838383605735,1.0,583.1931606055721,44,7,150802.34108994558,1,0,0,64367.56047730682,1
1.0,0.0,482.35882742204717,59,1,165922.88929595283,2,0,0,140046.65739480403,1
1.0,0.3018346608928951,593.7715517748229,43,8,134486.36214321942,3,0,1,76312.09564870114,1
0.6502969740735076,0.3497030259264924,553.2514848703676,45,1,106832.48930949958,3,1,0,60853.22487454985,1
1.0,1.0,633.2336905982394,36,3,163316.29074408754,3,1,0,31711.482479340728,1
1.0,0.39145427079447115,709.6802101081695,48,4,120736.36496889892,2,0,0,54661.85427336777,1
0.0,1.7378870279832035,489.0349792988218,55,3,64903.6927827767,1,1,0,77093.07960511754,1
0.0,1.0,623.3626646140591,36,3,121468.46447060714,1,0,0,24807.037085941236,1
1.0,0.0,580.3752915876826,54,3,0.0,1,0,0,61626.90908258428,1
1.0,0.7204160690923429,582.8699569746486,54,6,127700.65682254336,1,1,0,140037.31960614087,1
0.0,1.0,535.6618014687641,40,4,140497.75864145518,1,1,0,47823.10215186104,1
0.05643478284302306,1.0,730.4308695171803,53,5,155377.65184597095,1,0,1,121009.17435395846,1
0.04188039383877551,1.0,546.3820529966796,52,4,114368.3154125876,1,1,0,180435.5457724646,1
1.0,0.5030683226320282,609.2514658668057,52,8,144077.05040640343,1,1,0,32425.467183001165,1
0.41577521116828187,0.0,659.4839538010291,44,3,54446.341098747645,1,1,0,157555.89782420214,1
0.07980301392572609,0.0,745.1793046352789,47,7,0.0,2,1,0,90605.13649673061,1
0.049158523621427586,1.0,512.6532302164642,37,8,118150.80374638447,2,1,0,119174.21038526966,1
0.426500415064784,1.0,619.9173734052408,43,5,168286.7119049045,2,1,0,18828.635590172118,1
0.14637007147204295,0.2927401429440859,754.9285743597947,45,5,165382.95281988988,1,1,0,154128.3321848351,1
0.24192772811923657,1.0,621.7754189571606,41,0,130409.6187013653,1,0,0,26552.852452108502,1
0.8762923485239374,0.8762923485239374,780.2374343215826,32,9,130459.18150810552,2,0,0,54076.161312978445,1
1.0,1.0,776.6098311229767,37,0,105638.94150142017,1,1,0,133770.66243467084,1
1.0,0.0,670.0085573369896,54,3,0.0,1,1,0,179948.4168620751,1
0.933113221168653,1.0,780.5425507250184,48,4,132754.7852655388,1,1,0,31689.1746947037,1
1.0,1.0,669.3976982111174,34,6,131503.17211185637,1,1,0,8606.264180610524,1
0.43902924398044796,1.439029243980448,589.5621647752098,48,4,155642.4565296661,1,1,0,75987.47379396677,1
0.0,1.910237967054564,682.0252352752004,41,2,70207.6054892143,1,1,1,115335.7408575485,1
1.0,0.0,599.6419348264847,44,2,0.0,1,1,0,49701.04906590015,1
0.5297037773084252,0.4702962226915748,691.6185705847809,57,1,168273.6106808916,1,0,0,157775.00451632135,1
0.02899674433594801,1.0,840.1701036701136,37,9,122561.33520980038,1,0,0,199668.33446368208,1
1.0,0.3101789286712381,620.4394832195757,48,2,122128.21677190905,1,0,0,47835.01470988917,1
0.0,0.0,564.6709726709843,49,1,41478.32344650257,1,1,0,182852.16641088447,1
0.12434531744241073,0.12434531744241073,572.3939857941701,60,8,71145.48386208578,1,0,0,79800.19423406252,1
0.0,0.0,668.7143691441385,38,4,0.0,1,1,0,140629.69379335456,1
0.9355093195441537,1.0,508.8639184862694,55,4,111803.74347850188,1,1,0,41265.7493348482,1
1.0,1.148587079417147,766.7274367422568,37,3,207145.98647652226,1,1,0,183637.81433704734,1
1.0,1.2440589585040185,724.1358165909191,51,5,0.0,1,0,0,172107.3863499566,1
0.4942577016445556,1.5057422983554445,602.5869745614843,42,3,160722.47015756127,1,0,0,5926.125485035697,1
0.18289786699738508,1.0,600.1947744039686,46,3,90531.22584078413,1,0,0,191701.84309395743,1
1.0,0.0,674.1045645637129,31,2,0.0,1,0,1,100615.26604389271,1
1.0,1.0,696.8094673074817,33,6,129679.30485190148,1,0,0,55599.17279607932,1
0.012756479707430546,1.0127564797074307,694.3033881989118,48,5,97061.98808900901,2,1,0,152475.04044521775,1
0.6952296557477357,1.0,620.7341013269561,55,2,118068.37760943643,1,0,1,24268.79091131012,1
0.5820007830796484,1.1640015661592968,721.2978739241767,37,4,0.0,1,0,1,52354.26486558861,1
0.434442516773613,1.565557483226387,569.6673710392323,51,0,80250.19254154841,1,0,0,43373.25210408929,1
1.0,1.0,609.4356421413219,49,3,113072.25680474036,2,1,1,105775.65520322381,1
1.0,1.2995267713458465,532.9540224435603,31,7,0.0,1,1,0,98791.14768571556,1
0.08290149482820575,1.0,567.4196895362026,40,1,99510.00310085037,1,0,0,134472.50071406265,1
1.0,0.0,646.2583267322528,37,6,130263.04479275942,1,1,1,153816.13590174096,1
0.32848819271896257,1.3430236145620749,576.2586934860012,47,2,0.0,1,1,0,114735.72489294238,1
1.0,1.0,601.4506929254709,26,8,113666.4889057602,1,0,0,197858.37270255477,1
0.9246511054051808,1.0,645.5060392810528,44,6,137040.70752978206,1,0,0,114970.64041497918,1
0.0,1.8874958667619084,748.3998677363811,49,5,116044.39017357862,1,0,0,156723.4251092044,1
0.0,1.0,787.9208385734365,56,5,151489.64171745224,1,1,0,46794.220230752566,1
0.6669923669477558,0.0,538.3183511204032,70,5,0.0,1,0,0,130850.69913898468,1
0.0,0.0,630.7586022837655,41,4,151687.5366974904,1,0,0,34905.765034410164,1
0.21430007232287862,1.0,612.1450108484318,25,2,133073.7498379265,1,1,0,16747.952797182887,1
0.4148783390728753,0.4148783390728753,672.1244512053038,45,9,105642.7138860581,2,1,1,122086.76910782259,1
0.5570859019580364,0.0,703.4469009609794,41,3,0.0,1,0,0,113130.67587905897,1
0.03417558904108742,1.0,670.8632976438356,45,5,99481.16306595344,1,0,0,109024.33725388709,1
1.0,1.0,683.4452319068109,52,1,105158.7794391279,1,0,0,87681.62162310239,1
0.8104329135731705,1.0,621.6679214077683,44,6,130139.13914402723,1,1,0,46017.69674163171,1
0.0,0.0,516.510889723924,55,4,0.0,1,0,0,108178.46619415445,1
0.0,0.27512914642011954,572.3015497570415,40,3,120595.66081000069,1,0,0,162738.85499325805,1
0.30188307591647645,1.396233848167047,593.8112984554989,45,4,0.0,1,0,1,12989.052749753471,1
1.0,1.6890269786169667,696.7743255345758,34,4,94622.92136149634,1,1,0,6578.001999532195,1
0.9003360779232241,1.0,688.8510838443301,40,1,124295.17949320008,1,1,0,116610.1809553482,1
0.727532815966904,0.0,732.1396838133616,44,0,0.0,1,1,0,53180.10286416001,1
0.16821469981484072,1.8317853001851594,560.2528356096283,38,1,152221.3983800104,1,1,0,102121.54783616522,1
0.9804707977830711,1.0195292022169289,722.6174373295347,47,1,104889.64500211543,1,0,0,86637.98182040667,1
1.0,1.4938470147415615,591.5799888083598,50,4,130141.20171612829,1,0,0,185719.3609500234,1
0.00970035492304222,0.9902996450769578,726.0396648626188,36,5,140444.3777104884,1,0,1,113000.50706041697,1
1.0,1.0,686.6563702171275,62,2,169069.915599999,1,0,0,85975.8291437822,1
0.6779194246837342,0.0,736.049260439247,47,2,114981.75582283322,1,0,0,190057.73941646755,1
0.5785853485929497,0.8428293028141005,783.4145362746731,46,4,0.0,2,0,0,123813.4956435117,1
1.0,0.924906354194686,744.7084246924594,59,7,125213.37549851339,1,0,0,182038.97828790935,1
0.0,0.9433572987098816,619.4253203135937,47,6,126050.59432810418,1,0,0,64458.21285802969,1
1.0,2.0,574.8259612002565,29,2,30972.71859447212,1,1,0,99723.39391138803,1
0.0,0.0,651.4755053075489,48,4,59502.3175780136,1,0,0,164691.72742446754,1
0.7805218027570218,0.43895639448595647,618.7600073170574,49,7,95593.33327417783,1,1,0,108754.88485743945,1
0.0,0.0,699.3102681405383,42,2,131500.96470501652,1,0,0,101390.98991762815,1
0.0,0.393280420217768,704.3458733558277,52,3,153112.02375109727,1,1,0,126189.13103024173,1
0.0,0.7464323658963108,652.6070290231107,56,4,0.0,1,1,0,149824.08840073156,1
0.36199676478375187,1.0,473.0457314770514,44,5,117687.79189683887,1,1,0,42167.11579526992,1
0.0,2.0,584.1979005816419,30,7,0.0,1,0,0,94854.53822621601,1
0.0,0.5537282313983612,602.8080819517261,38,3,95128.85751188028,1,0,0,198491.07651090677,1
0.9864140184828889,1.0,650.0597065583347,37,7,114732.9884315512,1,1,1,106629.01915594253,1
0.2677094325743039,1.0,683.3633624903885,44,5,113710.08702124255,2,1,1,104690.47622510917,1
0.0,1.0,561.6182048259631,36,2,89900.70516056009,1,0,1,188048.51203119618,1
0.0,0.0,652.9130577737449,37,6,73351.0870135268,2,1,0,129268.68098326495,1
1.0,1.0,799.7559352848772,35,2,81452.98149607515,1,0,0,11629.171289878534,1
0.08380415909506078,1.8323916818098784,750.1101647487669,47,4,177622.72293251232,1,0,0,50306.89302073823,1
0.5171055634014013,0.5171055634014013,732.4211126802803,42,9,112824.1730949068,1,1,1,118327.41199010123,1
0.48591930438072684,1.0,662.9574873021106,54,3,97194.35757841766,1,1,0,151222.2124756455,1
0.8291817799499177,2.0,737.9146309729384,58,9,169189.1207973385,1,1,0,32152.736718396292,1
0.5562164207176643,1.0,740.4318880063644,47,4,97947.43162721064,1,1,0,79589.88766016452,1
0.5708530255443127,0.0,613.6111412374424,57,5,0.0,1,1,0,50043.701875664345,1
0.0,1.0541418770269166,628.7899313918841,53,2,0.0,3,1,0,188391.1047089679,1
1.0,0.03820278375739106,550.1124454011825,63,2,124066.59598309587,1,1,0,111598.11554985032,1
0.384785103403086,0.0,557.2932662107377,40,5,80643.95523718187,1,0,1,179355.00285000086,1
0.0,2.0,739.5608657154851,39,5,0.0,1,1,0,163892.85089938962,1
0.8424994519241962,2.0,765.5473975098247,54,4,0.0,1,0,0,35620.10012587386,1
1.0,0.4056682660734042,665.0291775341478,61,3,88291.27247586084,1,1,0,33516.239171063935,1
0.5936105444464144,2.0,592.7073026886092,40,5,123345.45249217818,1,0,0,61659.14181063277,1
0.0,0.0,590.8973388574713,26,4,0.0,2,1,0,186423.3467839859,1
1.0,0.0,694.7396824980052,50,2,0.0,1,0,1,143988.31268343434,1
1.0,0.01994805702351521,838.010388595297,37,4,132387.36109882614,2,0,0,87051.79148597599,1
0.6062808303469625,1.0,636.2945738589347,55,3,133766.7873108713,1,1,0,94916.81015671248,1
0.7725782712764707,1.5451565425529414,725.6148983244882,53,4,0.0,1,1,0,136726.0499572064,1
0.828675455545625,2.0,737.8432392319331,58,9,169189.91627854682,1,1,0,32154.834440656254,1
0.33239828641676494,1.667601713583235,563.555396083595,34,2,156312.27039056493,1,0,0,2577.2203203292997,1
0.6094452973272788,1.0,614.8583205400909,64,4,114648.54784797563,1,1,0,109133.01566742257,1
0.6435521229874175,0.0,623.3552122987418,44,8,23695.841756289577,1,0,1,169833.29455902788,1
0.0,1.8239879449770955,702.8863484618621,67,7,0.0,1,0,0,198440.67125270973,1
0.10646541650156305,1.893534583498437,604.3616120409017,51,2,109230.53681118623,1,0,0,140739.38702349502,1
1.0,0.0,691.8132016309806,44,6,0.0,1,1,0,68711.19109165813,1
0.0,0.6267388128607159,779.6630593569643,44,7,179411.64562906648,1,0,0,14382.210691580602,1
0.4623614472477392,1.0,712.2044336880723,46,4,94059.71279259083,1,0,0,71067.9630606068,1
1.0,0.0,528.1979939554631,51,9,0.0,2,0,0,169798.04972942523,1
1.0,0.0,719.2741519246605,46,3,109323.61822010935,1,0,0,27155.92965244304,1
0.0,0.0,746.1800926606861,37,6,136725.51981701283,2,1,0,26567.14615973072,1
0.0,0.6069064328992124,665.8758274848527,42,6,184890.5350862441,1,0,0,31825.62725985013,1
0.0,0.0,534.7212838508009,43,8,0.0,1,0,0,190536.19980903753,1
0.0,1.7815231295330671,557.4706619067315,36,3,145675.18430011364,1,1,0,56864.89022748445,1
0.0,0.9308076723447618,478.00815759918476,52,0,117584.71450651086,1,0,0,75130.68632344084,1
0.24575031218588783,0.7542496878141122,597.9460774221002,45,3,131420.26345839858,1,1,0,165818.69795879762,1
0.4230408498790209,0.4230408498790209,619.0321487288287,39,7,105977.96379981247,1,0,1,68707.47250161962,1
1.0,0.27454458474044463,799.4837964077582,57,1,124029.3677833613,1,0,0,70273.25818177246,1
0.8240944904843742,0.0,531.9541732811406,58,6,64903.86833602099,1,0,1,62254.13177168929,1
0.9946758094289357,0.0,714.9307855225761,40,7,56217.63785266682,2,0,0,93022.32638522582,1
0.4351808371136039,1.1296383257727922,598.8245654061627,48,6,0.0,1,1,0,149923.08689989723,1
0.660796568728082,1.0,572.074227922761,42,2,122270.65483308054,1,0,0,28082.7016583231,1
0.32268370707782024,1.6773162929221797,749.0670926769455,38,4,105316.88722211042,1,0,0,136077.56799007367,1
0.0,0.710187352270166,665.4124707443527,52,3,0.0,1,1,0,149712.48378195477,1
1.0,0.0,686.9107918025871,56,2,0.0,1,1,0,179825.9339868114,1
0.39080460860667376,1.2183907827866525,803.4942515758058,50,8,0.0,1,0,0,25528.09205948949,1
0.8531729786467225,1.0,749.8332651031624,41,2,100486.45208261746,2,1,1,73272.42887883872,1
1.0,1.0,702.0147927841799,36,6,114605.56569571602,1,1,0,195680.25654902327,1
1.0,0.4804981452350189,659.9501854764981,45,2,126377.08577847069,1,0,1,132583.33547640813,1
0.0,0.0,655.1882980072862,49,4,0.0,2,1,0,13875.768898153836,1
0.011644899503096218,1.0,460.5021920358994,45,6,110353.99867604632,1,1,0,4978.69942906466,1
1.0,0.0,615.0473627675261,45,7,0.0,2,0,0,123407.20550698078,1
1.0,1.3384756758538252,651.5708000197745,41,5,118649.65415780299,1,0,0,132772.94321156936,1
1.0,0.0,608.4813299183213,45,4,44119.3946335301,1,1,0,32707.454000929447,1
0.2637201012165785,0.0,769.6522953031548,42,7,144166.61174004982,1,1,0,89514.39465454017,1
1.0,0.0,568.7277312035853,53,7,0.0,2,0,0,88309.24832684235,1
1.0,1.0,710.5264791022379,40,9,115364.71806959038,1,0,0,43454.1402602962,1
0.11644552408471143,0.0,710.9182956377604,56,8,0.0,1,0,0,85585.68016890206,1
1.0,0.0,675.1791183627865,39,7,165937.55295360243,2,0,0,122084.42753317858,1
0.7250208080263598,1.2749791919736402,693.2733145498648,47,6,115004.21769685505,1,1,0,154135.86525206926,1
1.0,0.07964512903476584,553.3715099037098,38,7,88764.2957810608,1,0,0,28666.84720668291,1
1.0,1.4296027434485468,504.8844526690102,45,6,126244.70652932391,2,1,0,60870.87405036662,1
0.0,0.44567740191634464,756.3592254402432,45,1,131945.66625150474,1,0,0,101897.09906555696,1
0.32874598834960655,1.3287459883496067,611.8057886602047,45,2,98312.92821039648,1,0,0,5301.618176629239,1
1.0,0.720433702225778,646.1074226354524,40,8,144355.71004924917,1,1,0,73975.18683415312,1
